src_table,field_key,label,abbreviation,dict_category,unit_observed,dtype_inferred,p01,p50,p99,n_rows,n_keys,coverage,already_gold,concept,note
mimiciii.LABEVENTS,50905,"Cholesterol, LDL, Calculated",,Chemistry,mg/dL,numeric,19.0312,82.4367,201.5951,3190,2948,0.1542,,,
mimiciii.LABEVENTS,51523,GR HOLD,,CHEMISTRY,,categorical,,,,3183,2887,0.1511,,,
mimiciii.LABEVENTS,51462,Amorphous Crystals,,Hematology,,categorical,,,,3007,2436,0.1275,,,
mimiciii.LABEVENTS,51482,Hyaline Casts,,Hematology,#/lpf,mixed,1.0,3.0,53.0626,2960,2463,0.1289,,,
mimiciii.LABEVENTS,50919,EDTA Hold,,Chemistry,,categorical,,,,2901,2469,0.1292,,,
mimiciii.LABEVENTS,50917,Digoxin,,Chemistry,ng/mL,numeric,0.2,1.0,3.7741,2860,1203,0.0629,,,
mimiciii.LABEVENTS,51010,Vitamin B12,,Chemistry,pg/mL,mixed,160.1739,632.5298,1930.7103,2782,2579,0.1349,,,
mimiciii.LABEVENTS,51079,"Cocaine, Urine",,Chemistry,,categorical,,,,2747,2618,0.137,,,
mimiciii.LABEVENTS,50852,% Hemoglobin A1c,,Chemistry,%,numeric,4.7989,6.0,13.6638,2738,2514,0.1315,,,
mimiciii.LABEVENTS,51071,"Amphetamine Screen, Urine",,Chemistry,,categorical,,,,2735,2609,0.1365,,,
mimiciii.LABEVENTS,51075,"Benzodiazepine Screen, Urine",,Chemistry,,categorical,,,,2726,2597,0.1359,,,
mimiciii.LABEVENTS,51074,"Barbiturate Screen, Urine",,Chemistry,,categorical,,,,2723,2601,0.1361,,,
mimiciii.LABEVENTS,51092,"Opiate Screen, Urine",,Chemistry,,categorical,,,,2720,2592,0.1356,,,
mimiciii.LABEVENTS,51090,"Methadone, Urine",,Chemistry,,categorical,,,,2716,2595,0.1358,,,
mimiciii.LABEVENTS,51283,"Reticulocyte Count, Automated",,Hematology,%,numeric,0.2,1.9535,9.0595,2502,1980,0.1036,,,
mimiciii.LABEVENTS,51097,"Potassium, Urine",,Chemistry,mEq/L,numeric,4.0178,35.627,92.7341,2353,1749,0.0915,,,
mimiciii.LABEVENTS,51196,D-Dimer,,Hematology,ng/mL,mixed,199.1375,2706.8541,9945.8955,2302,1506,0.0788,Y,,
mimiciii.LABEVENTS,50925,Folate,,Chemistry,ng/mL,mixed,3.3179,10.8489,19.7808,2247,2106,0.1102,,,
mimiciii.LABEVENTS,51213,Fibrin Degradation Products,,Hematology,ug/mL,categorical,,,,2183,1296,0.0678,,,
mimiciii.LABEVENTS,51257,Nucleated Red Cells,,Hematology,%,numeric,0.9891,2.0,139.4401,2170,1022,0.0535,Y,,
mimiciii.LABEVENTS,51151,Burr Cells,,Hematology,,categorical,,,,2138,1540,0.0806,,,
mimiciii.LABEVENTS,51479,Granular Casts,,Hematology,#/lpf,mixed,1.0,3.9082,54.3001,2116,1723,0.0902,,,
mimiciii.LABEVENTS,51287,Schistocytes,,Hematology,,categorical,,,,2099,1375,0.0719,,,
mimiciii.LABEVENTS,51078,"Chloride, Urine",,Chemistry,mEq/L,mixed,10.5667,53.4735,203.7434,1856,1465,0.0767,,,
mimiciii.LABEVENTS,50976,"Protein, Total",,Chemistry,g/dL,numeric,3.4972,5.798,8.6228,1737,1438,0.0752,Y,,
mimiciii.LABEVENTS,51296,Teardrop Cells,,Hematology,,categorical,,,,1733,1206,0.0631,,,
mimiciii.LABEVENTS,50995,"Thyroxine (T4), Free",,Chemistry,ng/dL,numeric,0.4006,1.1,3.078,1615,1331,0.0696,,,
mimiciii.LABEVENTS,51278,Red Blood Cell Fragments,,Hematology,,categorical,,,,1527,988,0.0517,,,
mimiciii.LABEVENTS,51102,"Total Protein, Urine",,Chemistry,mg/dL,mixed,6.1243,49.7273,1270.8622,1497,1166,0.061,,,
mimiciii.LABEVENTS,50940,Hepatitis B Surface Antibody,,Chemistry,,categorical,,,,1426,1212,0.0634,,,
mimiciii.LABEVENTS,50941,Hepatitis B Surface Antigen,,Chemistry,,categorical,,,,1421,1244,0.0651,,,
mimiciii.LABEVENTS,51145,Basophilic Stippling,,Hematology,,categorical,,,,1378,1013,0.053,,,
mimiciii.LABEVENTS,51474,Eosinophils,,Hematology,,categorical,,,,1359,1136,0.0594,,,
mimiciii.LABEVENTS,50943,Hepatitis C Virus Antibody,,Chemistry,,categorical,,,,1326,1238,0.0648,,,
mimiciii.LABEVENTS,51288,Sedimentation Rate,,Hematology,mm/hr,numeric,0.0,51.531,147.8112,1301,1006,0.0526,,,
mimiciii.LABEVENTS,51501,Transitional Epithelial Cells,,Hematology,#/hpf,mixed,1.0,1.5,309.2202,1192,1087,0.0569,,,
mimiciii.LABEVENTS,50942,Hepatitis B Virus Core Antibody,,Chemistry,,categorical,,,,1023,957,0.0501,,,
